369.8478 	DATA 	Keypress: 5
370.0068 	DATA 	END BLOCK NEG DUR 35.8
370.0214 	DATA 	START BLOCK GEO
370.0214 	DATA 	IMAGES right TRG 0 L 1 R 2
370.9427 	DATA 	Keypress: 3
371.5137 	DATA 	Keypress: 5
372.0214 	DATA 	RT 921.38 True block 13 stim 1
373.1796 	DATA 	Keypress: 5
374.8456 	DATA 	Keypress: 5
376.5115 	DATA 	Keypress: 5
376.8049 	DATA 	IMAGES left TRG 0 L 1 R 2
377.9395 	DATA 	Keypress: 2
378.1774 	DATA 	Keypress: 5
378.8049 	DATA 	RT 1134.65 True block 13 stim 2
379.8434 	DATA 	Keypress: 5
381.5093 	DATA 	Keypress: 5
383.1752 	DATA 	Keypress: 5
383.5904 	DATA 	END BLOCK GEO DUR 13.6
383.6050 	DATA 	START BLOCK HA
383.6050 	DATA 	IMAGES left TRG 21 L 21 R 28
384.2822 	DATA 	Keypress: 2
384.8422 	DATA 	Keypress: 5
386.5081 	DATA 	Keypress: 5
387.6050 	DATA 	RT 677.26 True block 14 stim 1
388.1740 	DATA 	Keypress: 5
389.8400 	DATA 	Keypress: 5
391.5059 	DATA 	Keypress: 5
392.4886 	DATA 	IMAGES left TRG 26 L 26 R 30
393.1718 	DATA 	Keypress: 5
393.5269 	DATA 	Keypress: 2
394.8378 	DATA 	Keypress: 5
396.4886 	DATA 	RT 1038.34 True block 14 stim 2
396.5037 	DATA 	Keypress: 5
398.1696 	DATA 	Keypress: 5
399.8355 	DATA 	Keypress: 5
401.3720 	DATA 	IMAGES right TRG 31 L 12 R 31
401.5015 	DATA 	Keypress: 5
402.3224 	DATA 	Keypress: 3
403.1674 	DATA 	Keypress: 5
404.8333 	DATA 	Keypress: 5
405.3721 	DATA 	RT 950.48 True block 14 stim 3
406.4993 	DATA 	Keypress: 5
408.1652 	DATA 	Keypress: 5
409.8312 	DATA 	Keypress: 5
410.2556 	DATA 	IMAGES right TRG 8 L 18 R 8
411.1391 	DATA 	Keypress: 3
411.4971 	DATA 	Keypress: 5
413.1630 	DATA 	Keypress: 5
414.2557 	DATA 	RT 883.60 True block 14 stim 4
414.8289 	DATA 	Keypress: 5
416.4949 	DATA 	Keypress: 5
418.1608 	DATA 	Keypress: 5
419.1211 	DATA 	END BLOCK HA DUR 35.5
419.1391 	DATA 	START BLOCK NEU
419.1391 	DATA 	IMAGES right TRG 0 L 29 R 0
419.8277 	DATA 	Keypress: 5
420.0117 	DATA 	Keypress: 3
421.4937 	DATA 	Keypress: 5
423.1392 	DATA 	RT 872.65 True block 15 stim 1
423.1596 	DATA 	Keypress: 5
424.8255 	DATA 	Keypress: 5
426.4060 	DATA 	IMAGES left TRG 28 L 28 R 11
426.4915 	DATA 	Keypress: 5
427.5024 	DATA 	Keypress: 2
428.1574 	DATA 	Keypress: 5
429.8233 	DATA 	Keypress: 5
430.4060 	DATA 	RT 1096.47 True block 15 stim 2
431.4892 	DATA 	Keypress: 5
433.1552 	DATA 	Keypress: 5
433.6728 	DATA 	IMAGES right TRG 22 L 27 R 22
434.3101 	DATA 	Keypress: 3
434.8211 	DATA 	Keypress: 5
436.4870 	DATA 	Keypress: 5
437.6729 	DATA 	RT 637.41 True block 15 stim 3
438.1530 	DATA 	Keypress: 5
439.8189 	DATA 	Keypress: 5
440.9396 	DATA 	IMAGES left TRG 19 L 19 R 12
441.4849 	DATA 	Keypress: 5
441.7238 	DATA 	Keypress: 2
443.1508 	DATA 	Keypress: 5
444.8167 	DATA 	Keypress: 5
444.9395 	DATA 	RT 784.31 True block 15 stim 4
446.4826 	DATA 	Keypress: 5
448.1486 	DATA 	Keypress: 5
448.1934 	DATA 	END BLOCK NEU DUR 29.1
448.2063 	DATA 	START BLOCK NEG
448.2064 	DATA 	IMAGES right TRG 9 L 6 R 9
448.9335 	DATA 	Keypress: 3
449.8145 	DATA 	Keypress: 5
451.4804 	DATA 	Keypress: 5
452.2064 	DATA 	RT 727.22 True block 16 stim 1
453.1464 	DATA 	Keypress: 5
454.8133 	DATA 	Keypress: 5
455.2565 	DATA 	IMAGES right TRG 15 L 2 R 15
456.1192 	DATA 	Keypress: 3
456.4792 	DATA 	Keypress: 5
458.1451 	DATA 	Keypress: 5
459.2566 	DATA 	RT 862.81 True block 16 stim 2
459.8111 	DATA 	Keypress: 5
461.4770 	DATA 	Keypress: 5
462.3067 	DATA 	IMAGES left TRG 16 L 16 R 27
463.1150 	DATA 	Keypress: 2
463.1429 	DATA 	Keypress: 5
464.8089 	DATA 	Keypress: 5
466.3068 	DATA 	RT 808.32 True block 16 stim 3
466.4748 	DATA 	Keypress: 5
468.1408 	DATA 	Keypress: 5
469.3569 	DATA 	IMAGES left TRG 3 L 3 R 4
469.8067 	DATA 	Keypress: 5
470.3626 	DATA 	Keypress: 2
471.4726 	DATA 	Keypress: 5
473.1386 	DATA 	Keypress: 5
473.3570 	DATA 	RT 1005.83 True block 16 stim 4
474.8045 	DATA 	Keypress: 5
476.3907 	DATA 	END BLOCK NEG DUR 28.2
476.4070 	DATA 	START BLOCK GEO
476.4070 	DATA 	IMAGES left TRG 0 L 1 R 2
476.4704 	DATA 	Keypress: 5
477.7194 	DATA 	Keypress: 2
